appointmentId,inspectionStartTime,year,month,engineTransmission_battery_value,engineTransmission_engineoilLevelDipstick_value,engineTransmission_engineOil,engineTransmission_engine_value,engineTransmission_coolant_value,engineTransmission_engineMounting_value,engineTransmission_engineSound_value,engineTransmission_exhaustSmoke_value,engineTransmission_engineBlowByBackCompression_value,engineTransmission_clutch_value,engineTransmission_gearShifting_value,fuel_type,odometer_reading,rating_engineTransmission
aj_7530,2019-02-24 15:22:40,2014,3,0,1,0,1,1,0,0,1,1,0,1,Petrol,0.06874906874906875,4.0
aj_7531,2019-01-25 12:35:33,2010,1,1,1,0,0,1,0,0,0,1,0,1,Petrol + CNG,0.2632142632142632,2.5
aj_7532,2019-01-22 14:29:02,2005,3,1,1,0,0,0,1,0,1,1,0,1,Petrol,0.05289005289005289,3.5
aj_7533,2019-01-21 14:20:28,2011,2,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.0862060862060862,3.5
aj_7534,2019-01-25 17:19:49,2014,8,0,1,0,0,1,0,0,1,1,0,1,Diesel,0.08861208861208861,3.5
aj_7535,2019-04-11 12:53:29,2013,1,0,1,0,0,0,1,0,1,0,0,0,Petrol,0.026689026689026688,3.0
aj_7536,2019-04-13 10:42:59,2009,10,1,1,0,0,0,0,0,1,1,0,0,Diesel,0.08518008518008519,3.5
aj_7537,2019-03-30 15:03:13,2007,8,1,1,0,0,1,1,0,0,0,0,1,Petrol,0.06657606657606657,4.0
aj_7538,2019-01-30 14:09:44,2012,5,0,1,0,1,1,0,0,1,1,0,1,Diesel,0.107001107001107,4.0
aj_7539,2019-01-04 17:03:58,2013,6,1,1,0,1,1,1,1,1,1,0,1,Diesel,0.12847812847812848,4.0
aj_7540,2019-01-06 12:16:23,2015,2,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.0191000191000191,4.0
aj_7541,2019-01-22 11:43:28,2010,8,1,1,0,1,1,1,0,1,1,1,1,Petrol + CNG,0.08269308269308269,4.0
aj_7542,2019-01-07 14:00:10,2008,7,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.20156820156820157,1.0
aj_7543,2019-01-02 13:59:59,2015,11,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.06726406726406726,5.0
aj_7544,2019-02-07 12:47:57,2009,7,1,1,0,1,0,1,0,1,1,0,1,Petrol,0.05844705844705845,4.5
aj_7545,2019-02-18 11:26:41,2009,1,1,1,1,1,1,0,0,1,1,0,1,Petrol,0.09613209613209613,3.5
aj_7546,2019-01-30 15:16:34,2006,4,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.05120905120905121,4.0
aj_7547,2019-02-16 16:31:29,2018,3,1,1,1,1,1,1,1,1,1,1,1,Petrol + CNG,0.005597005597005597,5.0
aj_7548,2019-02-17 12:36:31,2010,12,1,1,0,0,0,1,0,1,1,1,1,Petrol,0.024223024223024223,4.0
aj_7549,2019-02-08 12:29:45,2010,1,1,1,0,0,0,0,0,0,1,0,1,Petrol,0.08554908554908555,4.0
aj_7550,2019-03-25 14:14:19,2011,4,1,1,0,0,1,1,0,1,1,1,1,Petrol + CNG,0.06265406265406265,4.0
aj_7551,2019-04-03 15:29:43,2011,10,1,1,0,1,1,0,0,1,1,0,1,Diesel,0.05734805734805735,4.0
aj_7552,2019-04-10 12:05:01,2009,9,1,1,0,0,0,1,0,1,0,0,1,Petrol + CNG,0.1128991128991129,3.5
aj_7553,2019-03-17 15:11:17,2017,6,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.009103009103009103,5.0
aj_7554,2019-04-02 13:37:32,2013,1,1,1,0,1,1,0,0,1,1,1,1,Diesel,0.09737609737609737,3.5
aj_7555,2019-03-20 17:33:40,2013,4,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.05485005485005485,4.5
aj_7556,2019-03-17 15:26:09,2015,8,1,1,0,1,1,1,0,1,1,0,1,Diesel,0.06613806613806614,4.0
aj_7557,2019-03-15 11:49:53,2014,1,0,1,0,1,1,1,0,1,1,0,1,Diesel,0.03272603272603273,4.0
aj_7558,2019-03-25 11:18:11,2014,5,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.02455102455102455,5.0
aj_7559,2019-03-23 15:49:32,2009,10,1,1,0,1,0,1,1,1,1,1,1,Petrol,0.026925026925026924,4.0
aj_7560,2019-03-12 12:50:42,2012,8,1,1,0,1,0,1,1,1,1,1,1,Diesel,0.04932604932604932,4.0
aj_7561,2019-02-22 13:25:19,2006,8,0,1,1,1,1,0,0,1,1,0,1,Petrol,0.07096007096007095,4.0
aj_7562,2019-03-10 13:31:08,2013,12,1,1,0,1,1,1,1,1,1,1,1,Diesel,0.029535029535029535,5.0
aj_7563,2019-03-03 12:51:50,2010,6,1,1,1,0,1,1,1,1,1,1,1,Petrol,0.04571704571704572,4.5
aj_7564,2019-03-01 10:52:56,2011,1,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.21225521225521227,3.0
aj_7565,2019-01-20 11:10:49,2008,5,1,0,0,1,0,1,0,0,1,0,0,Petrol,0.05493605493605493,3.5
aj_7566,2019-01-25 17:02:34,2006,6,1,1,0,0,0,0,0,0,1,0,0,Petrol,0.12409312409312409,3.0
aj_7567,2019-01-29 15:35:06,2009,8,0,1,0,0,1,0,0,1,1,0,1,Diesel,0.14637514637514637,4.0
aj_7568,2019-01-25 17:17:25,2012,12,1,1,0,1,1,1,0,1,1,0,1,Petrol,0.08327108327108328,4.0
aj_7569,2019-01-09 16:37:42,2007,10,1,1,0,1,0,1,0,1,1,1,1,Petrol,0.12812412812412813,4.0
aj_7570,2019-01-29 16:43:02,2012,7,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.10101910101910101,3.0
aj_7571,2019-04-10 16:34:02,2007,3,1,1,1,1,1,1,0,0,1,0,1,Petrol,0.05284905284905285,4.0
aj_7572,2019-04-10 14:05:48,2012,4,1,1,0,1,1,1,0,1,1,0,1,Petrol + CNG,0.0815080815080815,3.5
aj_7573,2019-01-02 12:20:09,2016,3,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.03313303313303313,5.0
aj_7574,2019-02-03 18:58:53,2012,1,0,1,0,0,0,1,0,1,1,1,1,Petrol + CNG,0.06827406827406828,3.5
aj_7575,2019-02-21 14:18:10,2015,1,1,1,1,1,1,1,0,1,1,0,1,Diesel,0.060007060007060006,4.0
aj_7576,2019-02-16 16:58:01,2010,2,0,1,0,0,0,0,0,1,1,1,1,Petrol + CNG,0.05235805235805236,4.0
aj_7577,2019-04-02 15:11:56,2012,9,1,1,0,1,0,0,0,1,1,1,1,Petrol,0.15400415400415401,3.5
aj_7578,2019-03-15 12:26:09,2001,1,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.06316606316606317,1.0
aj_7579,2019-03-19 16:24:07,2018,12,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.001564001564001564,5.0
aj_7580,2019-04-14 13:39:24,2013,2,0,1,0,1,1,1,0,1,1,0,1,Diesel,0.0874980874980875,3.5
aj_7581,2019-02-25 16:15:44,2012,3,1,1,0,0,1,0,0,1,1,0,1,Diesel,0.07902707902707903,3.5
aj_7582,2019-03-06 12:41:02,2012,1,1,1,0,0,1,0,0,1,1,0,1,Petrol,0.03134103134103134,4.0
aj_7583,2019-02-26 16:14:39,2010,10,1,1,0,0,1,1,0,1,1,0,1,Petrol,0.05681205681205681,4.0
aj_7584,2019-03-06 11:31:56,2005,2,0,1,0,0,1,0,0,0,1,0,1,Petrol,0.11822911822911823,4.0
aj_7585,2019-03-13 13:27:29,2016,11,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.01587901587901588,5.0
aj_7586,2019-03-06 17:08:55,2016,1,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.026983026983026983,4.0
aj_7587,2019-03-02 10:39:19,2011,1,1,1,1,1,1,1,1,1,1,0,1,Petrol,0.06373106373106373,4.0
aj_7588,2019-01-25 15:33:13,2009,1,1,0,0,1,0,0,0,0,0,1,1,Petrol,0.07171207171207171,3.0
aj_7589,2019-01-11 14:45:57,2007,8,0,1,0,0,0,0,0,1,1,0,0,Petrol + CNG,0.1373091373091373,3.0
aj_7590,2019-01-29 14:56:50,2008,12,1,1,1,0,0,0,0,0,1,1,1,Petrol,0.07408907408907409,3.5
aj_7591,2019-01-20 16:08:30,2007,2,1,1,0,1,0,1,0,0,1,0,0,Petrol,0.09985009985009985,3.5
aj_7592,2019-01-29 14:03:27,2012,1,1,1,0,0,1,1,0,1,1,0,1,Diesel,0.10100810100810101,3.0
aj_7593,2019-01-11 12:35:23,2010,12,0,1,0,1,0,1,0,1,1,1,1,Petrol,0.09954009954009954,4.0
aj_7594,2019-01-24 10:40:53,2010,2,0,1,0,1,0,0,0,1,1,0,1,Petrol,0.09247209247209247,3.0
aj_7595,2019-04-14 16:42:01,2005,9,1,1,0,0,0,0,0,0,1,0,1,Petrol + CNG,0.11259411259411259,4.0
aj_7596,2019-04-12 15:18:17,2014,11,1,1,1,1,1,1,0,1,1,1,1,Diesel,0.11318011318011317,3.5
aj_7597,2019-01-03 18:21:03,2017,3,1,1,0,1,1,1,1,1,1,0,1,Diesel,0.029743029743029743,4.0
aj_7598,2019-01-06 12:40:46,2018,4,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.009776009776009776,5.0
aj_7599,2019-01-04 13:33:53,2009,2,1,1,1,0,1,0,0,0,1,0,1,Petrol + CNG,0.1416931416931417,4.0
aj_7600,2019-02-17 17:07:14,2011,8,1,1,0,0,0,0,0,1,1,0,0,Petrol,0.058817058817058815,3.5
aj_7601,2019-02-14 11:19:13,2014,1,1,1,0,0,0,0,0,0,0,0,1,Diesel,0.11863211863211863,3.0
aj_7602,2019-02-03 16:10:16,2012,4,1,1,0,1,1,1,0,1,1,0,1,Diesel,0.07668007668007668,3.5
aj_7603,2019-03-05 13:39:48,2006,1,1,1,0,0,1,0,0,0,1,0,1,Petrol,0.07693007693007693,4.0
aj_7604,2019-03-19 12:27:04,2017,5,1,1,0,1,1,0,1,1,1,0,1,Petrol,0.015245015245015245,3.5
aj_7605,2019-03-30 11:44:36,2011,10,1,1,0,0,0,1,0,0,1,1,1,Petrol,0.05587005587005587,3.0
aj_7606,2019-03-12 11:07:12,2007,6,1,1,1,1,1,1,0,0,1,0,1,Petrol,0.06932206932206932,3.0
aj_7607,2019-03-16 11:10:09,2011,2,0,1,0,0,0,0,0,0,1,0,0,Petrol + CNG,0.06788606788606788,3.5
aj_7608,2019-04-08 16:15:55,2012,6,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.018132018132018132,4.0
aj_7609,2019-02-24 15:14:58,2006,4,1,1,0,0,0,1,0,1,1,1,1,Petrol,0.0841960841960842,3.0
aj_7610,2019-02-28 17:04:36,2013,5,1,1,0,1,1,0,1,1,1,1,1,Diesel,0.03069303069303069,4.5
aj_7611,2019-03-10 11:04:20,2011,3,1,1,1,0,1,0,0,1,1,1,1,Diesel,0.09608709608709609,2.5
aj_7612,2019-02-27 10:54:29,2004,1,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.1068961068961069,3.5
aj_7613,2019-01-20 11:33:16,2013,1,1,0,0,1,1,0,0,1,1,0,1,Diesel,0.08232208232208232,3.0
aj_7614,2019-01-19 11:33:42,2012,2,1,1,0,0,0,1,0,0,1,1,1,Petrol,0.07607307607307608,3.0
aj_7615,2019-01-27 12:29:19,2012,1,1,1,1,1,1,1,0,1,1,1,1,Diesel,0.08817808817808818,4.0
aj_7616,2019-02-02 14:35:50,2011,6,1,1,0,0,1,0,0,0,1,0,1,Petrol,0.10361410361410361,3.5
aj_7617,2019-01-16 12:05:05,2010,5,1,0,0,0,1,1,1,1,1,0,1,Petrol,0.10366510366510366,4.0
aj_7618,2019-01-20 12:28:24,2012,1,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.05851205851205851,4.0
aj_7619,2019-04-11 15:41:35,2012,1,1,1,0,0,0,0,0,1,1,0,1,Petrol + CNG,0.12164312164312165,3.0
aj_7620,2019-04-01 17:25:34,2004,1,1,1,0,0,0,0,0,0,0,0,1,Petrol,0.15522515522515523,1.0
aj_7621,2019-04-10 15:04:29,2010,9,1,1,0,1,1,0,0,0,1,1,1,Diesel,0.09853709853709854,3.5
aj_7622,2019-04-03 11:22:34,2014,3,1,1,1,1,1,1,0,1,1,0,1,Petrol,0.058895058895058895,4.5
aj_7623,2019-01-07 12:31:08,2007,5,1,1,0,0,1,1,0,1,0,1,1,Petrol,0.12358512358512358,3.0
aj_7624,2019-01-02 10:30:23,2014,6,1,1,1,0,1,1,0,1,1,1,1,Petrol + CNG,0.05009205009205009,4.0
aj_7625,2019-02-16 12:23:58,2011,9,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.07942107942107943,4.0
aj_7626,2019-02-10 15:34:36,2009,11,1,1,0,0,0,1,0,1,1,0,1,Petrol + CNG,0.07533207533207534,3.5
aj_7627,2019-01-30 13:42:16,2009,4,1,1,0,0,0,1,1,1,1,1,1,Diesel,0.13567513567513567,3.0
aj_7628,2019-02-17 15:13:09,2015,3,1,1,0,1,1,0,0,0,1,1,1,Diesel,0.046224046224046224,4.0
aj_7629,2019-02-12 17:27:40,2013,8,1,1,1,1,1,1,0,1,1,1,1,Diesel,0.05496105496105496,4.0
aj_7630,2019-02-16 12:55:09,2013,4,1,1,1,1,0,1,0,1,1,1,1,Petrol + CNG,0.16770516770516772,3.5
aj_7631,2019-02-11 13:33:46,2010,3,1,1,0,1,0,0,0,1,1,1,1,Diesel,0.046338046338046335,4.0
aj_7632,2019-01-30 14:52:15,2007,1,1,1,0,0,1,1,0,0,0,0,1,Petrol + CNG,0.1135991135991136,3.5
aj_7633,2019-02-16 17:59:48,2016,7,1,1,0,1,1,1,1,1,1,1,1,Diesel,0.05714005714005714,3.5
aj_7634,2019-02-14 10:12:58,2014,11,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.04578204578204578,4.0
aj_7635,2019-03-24 11:31:07,2005,4,1,1,0,1,1,0,0,1,1,1,1,Petrol,0.08052108052108052,4.0
aj_7636,2019-03-17 12:47:11,2013,5,1,1,0,1,0,1,0,1,1,1,1,Petrol + CNG,0.043394043394043395,4.0
aj_7637,2019-02-17 17:18:00,2006,5,1,1,0,0,0,0,0,0,1,0,1,Petrol,0.07701407701407702,4.0
aj_7638,2019-03-19 13:19:39,2012,1,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.08403508403508403,4.0
aj_7639,2019-03-07 18:44:30,2011,4,1,1,1,0,0,1,0,1,1,1,1,Petrol,0.06235306235306235,3.0
aj_7640,2019-03-02 15:25:46,2012,12,1,1,1,1,0,0,0,1,1,1,1,Diesel,0.10966810966810966,3.5
aj_7641,2019-03-09 11:57:59,2011,3,1,1,1,1,1,1,0,1,1,1,1,Diesel,0.10578710578710579,3.5
aj_7642,2019-01-16 19:10:35,2009,2,1,1,0,0,0,0,0,1,0,0,1,Petrol,0.058636058636058634,4.0
aj_7643,2019-01-11 14:34:13,2016,2,1,1,0,1,1,1,1,1,1,1,1,Petrol,0.013724013724013724,4.5
aj_7644,2019-01-25 14:06:43,2013,11,1,1,0,1,1,0,0,1,1,1,1,Diesel,0.06482506482506482,3.5
aj_7645,2019-01-11 12:00:31,2010,3,0,1,0,0,0,1,0,1,1,0,1,Petrol + CNG,0.10356210356210356,3.5
aj_7646,2019-04-13 16:54:01,2009,1,1,1,0,1,1,0,0,1,1,0,1,Diesel,0.12822312822312823,4.0
aj_7647,2019-04-12 13:31:51,2010,1,1,0,0,0,0,1,0,0,0,0,0,Diesel,0.11197911197911198,3.5
aj_7648,2019-04-09 12:29:14,2015,5,1,1,1,0,1,1,0,1,1,0,1,Diesel,0.08191108191108191,4.0
aj_7649,2019-04-14 10:07:39,2008,9,0,1,1,1,1,1,1,1,1,0,1,Petrol,0.018636018636018634,4.5
aj_7650,2019-01-28 12:58:00,2012,7,0,1,0,0,1,0,0,1,0,1,0,Diesel,0.07683507683507683,3.0
aj_7651,2019-01-04 12:34:50,2014,3,1,1,0,1,0,0,0,0,1,0,0,Diesel,0.11403811403811404,3.0
aj_7652,2019-01-05 15:00:47,2012,10,1,1,0,0,0,0,0,1,1,1,1,Diesel,0.07933807933807933,4.0
aj_7653,2019-02-09 17:22:10,2012,3,1,1,0,1,0,0,0,1,1,0,0,Diesel,0.0613970613970614,3.5
aj_7654,2019-03-01 12:39:11,2013,1,1,1,0,1,1,0,0,1,1,1,1,Diesel,0.0646010646010646,4.0
aj_7655,2019-02-05 17:10:31,2015,3,1,1,0,1,0,1,1,1,1,1,1,Diesel,0.07857407857407857,4.5
aj_7656,2019-02-10 13:55:21,2011,1,1,1,0,0,1,1,0,1,0,1,1,Petrol + CNG,0.1387131387131387,3.5
aj_7657,2019-03-23 14:01:40,2016,6,1,1,1,1,1,1,0,1,1,1,1,Diesel,0.05225605225605225,4.5
aj_7658,2019-03-16 13:06:00,2006,1,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.020351020351020353,4.5
aj_7659,2019-03-12 16:52:22,2007,4,1,1,0,1,1,0,0,1,1,1,1,Petrol,0.0834030834030834,4.0
aj_7660,2019-03-27 10:33:42,2014,1,1,1,0,0,0,1,0,1,1,1,1,Diesel,0.05608305608305608,3.5
aj_7661,2019-04-08 18:35:37,2018,1,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.009017009017009017,5.0
aj_7662,2019-03-01 11:44:12,2008,9,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.0923970923970924,1.0
aj_7663,2019-03-12 15:39:05,2016,8,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.02233002233002233,5.0
aj_7664,2019-03-08 15:12:52,2013,4,0,1,0,0,0,1,0,1,1,0,1,Petrol + CNG,0.10869310869310869,3.5
aj_7665,2019-03-05 15:37:05,2013,3,1,1,0,0,0,0,0,0,1,0,1,Diesel,0.21895021895021896,3.5
aj_7666,2019-03-06 16:51:04,2009,11,1,1,0,0,1,0,0,1,1,1,1,Diesel,0.12857312857312858,3.0
aj_7667,2019-03-03 12:13:56,2010,9,1,1,0,0,1,1,0,0,1,0,1,Petrol + CNG,0.06330406330406331,2.5
aj_7668,2019-03-05 13:50:18,2014,7,0,1,1,1,1,1,0,1,1,1,1,Petrol,0.018779018779018778,4.5
aj_7669,2019-02-25 17:07:19,2009,5,0,1,0,1,0,1,0,1,1,1,1,Petrol,0.10374810374810375,3.5
aj_7670,2019-03-10 13:46:28,2012,3,1,1,1,0,1,1,1,1,1,0,1,Petrol,0.06973806973806974,4.0
aj_7671,2019-02-22 13:11:42,2007,7,0,1,1,0,1,1,0,1,1,0,0,Petrol,0.04831604831604831,4.0
aj_7672,2019-01-29 12:01:51,2017,1,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.026116026116026116,4.5
aj_7673,2019-01-12 12:22:19,2011,2,1,1,0,0,1,0,0,0,1,0,1,Diesel,0.11733011733011733,2.5
aj_7674,2019-01-09 12:45:31,2013,6,1,1,0,1,0,1,1,1,1,1,1,Petrol,0.0287010287010287,4.0
aj_7675,2019-01-30 17:34:58,2016,4,1,1,0,1,1,1,1,1,1,1,1,Diesel,0.025485025485025486,4.5
aj_7676,2019-01-06 13:17:52,2016,3,1,1,0,1,0,1,0,0,1,1,1,Petrol + CNG,0.06107206107206107,4.0
aj_7677,2019-01-14 13:59:31,2011,2,1,1,0,1,0,1,0,1,1,1,1,Diesel,0.1464951464951465,3.0
aj_7678,2019-01-28 15:37:37,2012,5,1,1,0,1,1,1,0,0,1,1,1,Diesel,0.09447809447809448,3.0
aj_7679,2019-01-17 15:00:33,2007,11,0,1,0,0,1,1,0,1,1,0,1,Petrol,0.06170606170606171,3.0
aj_7680,2019-01-09 16:32:43,2014,1,1,1,0,1,1,0,1,1,1,1,1,Diesel,0.042908042908042905,3.5
aj_7681,2019-04-09 14:37:36,2004,10,1,1,1,1,1,1,0,0,1,1,1,Petrol + CNG,0.10863710863710864,1.0
aj_7682,2019-04-11 13:38:54,2014,9,1,1,1,1,1,0,0,1,1,0,1,Diesel,0.10438410438410438,3.0
aj_7683,2019-04-01 18:11:45,2007,1,1,1,0,1,1,0,0,1,1,0,1,Petrol + CNG,0.046474046474046474,4.0
aj_7684,2019-03-31 11:21:57,2015,6,0,1,0,1,1,1,0,0,1,1,1,Diesel,0.04828504828504829,3.5
aj_7685,2019-04-03 15:55:59,2011,2,1,1,0,1,1,1,0,1,1,0,1,Diesel,0.08688908688908689,4.0
aj_7686,2019-04-14 13:48:31,2015,1,1,1,1,1,1,0,0,1,1,0,1,Petrol + CNG,0.04881404881404881,4.5
aj_7687,2019-04-07 13:57:10,2014,12,1,1,0,0,1,1,0,1,1,1,1,Diesel,0.03598803598803599,4.0
aj_7688,2019-03-30 12:59:37,2011,11,1,1,0,0,0,0,0,1,1,0,0,Diesel,0.1002041002041002,4.0
aj_7689,2019-01-06 15:38:47,2013,4,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.031753031753031756,4.5
aj_7690,2019-01-06 14:48:34,2002,12,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.023566023566023567,1.0
aj_7691,2019-02-10 16:44:07,2011,6,1,1,1,0,1,1,0,1,1,1,1,Petrol,0.03790603790603791,4.5
aj_7692,2019-02-07 10:01:03,2007,9,1,1,0,1,1,1,0,0,1,1,1,Petrol,0.08415508415508416,4.5
aj_7693,2019-02-24 13:39:00,2004,8,1,1,0,0,0,0,0,1,1,0,0,Petrol + CNG,0.1377861377861378,3.5
aj_7694,2019-02-15 12:30:11,2012,9,1,1,0,1,0,1,1,1,1,1,1,Diesel,0.10653210653210653,3.5
aj_7695,2019-01-30 15:59:37,2011,11,1,1,0,0,0,0,0,1,1,1,1,Diesel,0.09124409124409125,3.5
aj_7696,2019-02-24 14:46:22,2006,11,1,1,0,0,0,0,0,1,1,1,0,Petrol,0.08828808828808829,3.5
aj_7697,2019-02-18 11:49:29,2014,6,1,1,1,1,1,1,0,1,1,1,1,Diesel,0.038128038128038125,4.5
aj_7698,2019-02-01 16:56:51,2005,11,1,1,0,0,1,0,0,0,0,0,1,Petrol + CNG,0.09425409425409426,4.0
aj_7699,2019-02-15 17:39:27,2013,4,1,1,0,1,1,1,0,1,1,0,1,Petrol,0.025345025345025345,3.5
aj_7700,2019-02-04 16:39:24,2013,3,1,1,0,1,0,0,0,1,1,1,1,Petrol,0.06521606521606521,3.5
aj_7701,2019-03-17 16:38:00,2011,3,1,1,0,1,0,0,0,0,1,1,0,Petrol,0.06573606573606573,4.0
aj_7702,2019-03-15 13:55:07,2014,4,1,1,1,1,0,1,0,1,1,1,1,Diesel,0.08813008813008813,4.0
aj_7703,2019-03-17 15:46:40,2015,7,1,1,0,1,1,1,0,1,1,0,1,Petrol,0.03618003618003618,4.0
aj_7704,2019-03-28 14:50:05,2014,1,1,1,1,1,1,1,1,1,1,1,1,Diesel,0.03852703852703853,5.0
aj_7705,2019-04-12 16:45:19,2004,1,1,1,1,1,1,1,1,1,1,1,1,Petrol + CNG,0.10985510985510985,1.0
aj_7706,2019-02-28 16:51:38,2018,3,1,1,0,1,1,1,1,1,1,1,1,Petrol,0.007498007498007498,4.5
aj_7707,2019-02-26 10:50:14,2004,1,0,1,0,1,1,0,0,0,1,0,1,Petrol,0.08708508708508708,4.0
aj_7708,2019-03-10 12:26:14,2012,2,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.04878304878304878,4.5
aj_7709,2019-03-04 16:28:20,2008,8,1,1,0,0,1,1,0,1,1,1,1,Petrol,0.0729110729110729,3.0
aj_7710,2019-01-13 12:54:48,2018,2,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.001373001373001373,5.0
aj_7711,2019-01-20 13:43:03,2016,8,1,1,1,1,1,1,0,1,1,0,1,Diesel,0.06402306402306403,3.5
aj_7712,2019-01-25 14:04:29,2017,6,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.03885603885603885,3.5
aj_7713,2019-01-23 18:21:49,2008,1,1,1,0,1,0,1,0,1,1,1,1,Petrol + CNG,0.0964950964950965,3.5
aj_7714,2019-04-10 15:20:40,2010,8,1,1,0,1,0,1,1,1,1,1,1,Petrol,0.1519211519211519,4.0
aj_7715,2019-04-01 13:41:39,2017,4,1,1,0,1,1,1,1,1,1,1,1,Diesel,0.04302104302104302,5.0
aj_7716,2019-04-14 18:04:51,2010,11,1,1,0,0,0,1,0,0,1,0,0,Petrol + CNG,0.0915990915990916,3.0
aj_7717,2019-01-23 15:56:04,2004,5,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.06244706244706245,4.0
aj_7718,2019-02-17 18:13:47,2012,12,1,1,0,1,1,0,0,0,1,1,1,Diesel,0.06415106415106415,4.0
aj_7719,2019-02-12 18:06:27,2009,2,0,1,0,0,0,0,0,0,0,0,0,Petrol + CNG,0.23467723467723467,2.5
aj_7720,2019-02-04 15:06:33,2014,11,1,1,0,1,1,0,0,1,1,0,1,Diesel,0.023605023605023603,4.0
aj_7721,2019-02-19 10:55:35,2016,1,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.029162029162029163,5.0
aj_7722,2019-02-11 17:46:35,2011,7,1,1,0,0,0,0,0,0,1,0,1,Petrol + CNG,0.05359005359005359,4.0
aj_7723,2019-01-31 10:33:57,2009,9,1,1,0,1,0,0,0,1,1,0,1,Diesel,0.11400911400911401,3.0
aj_7724,2019-02-06 16:29:41,2008,5,0,1,0,1,1,1,0,1,1,0,1,Petrol,0.05288105288105288,4.0
aj_7725,2019-02-09 17:11:21,2016,10,1,1,0,1,1,1,1,1,1,1,1,Petrol,0.012853012853012854,4.5
aj_7726,2019-02-09 16:19:34,2017,2,1,1,1,1,1,1,1,1,1,1,1,Petrol,0.013144013144013145,5.0
aj_7727,2019-02-04 10:41:04,2017,2,1,1,0,1,0,1,1,1,1,1,1,Diesel,0.024487024487024486,4.5
aj_7728,2019-03-22 16:09:41,2015,1,1,1,0,1,1,0,0,1,1,1,1,Diesel,0.10575210575210575,4.0
aj_7729,2019-03-17 16:15:25,2008,5,0,1,0,0,0,0,0,1,0,0,1,Petrol,0.06922206922206922,3.5
aj_7730,2019-03-28 16:38:02,2010,4,1,1,0,1,0,0,0,1,1,0,1,Diesel,0.2804002804002804,3.0
aj_7731,2019-03-19 15:27:10,2014,4,1,1,0,1,1,1,0,1,1,1,1,Diesel,0.031926031926031925,4.0
aj_7732,2019-03-29 17:00:08,2012,8,1,1,0,1,1,1,0,1,1,0,1,Diesel,0.05959105959105959,4.0
aj_7733,2019-03-26 17:16:12,2010,6,1,1,0,1,0,1,0,0,1,0,1,Petrol,0.10081310081310081,3.5
aj_7734,2019-03-18 12:45:09,2012,5,1,1,1,1,1,1,0,1,1,1,1,Petrol,0.07336707336707336,4.0
aj_7735,2019-03-29 15:15:14,2014,9,1,1,1,1,1,0,0,1,1,0,1,Diesel,0.029487029487029488,3.5
aj_7736,2019-03-03 10:46:55,2005,9,1,1,0,0,1,0,0,1,1,0,1,Petrol,0.05653905653905654,3.0
aj_7737,2019-03-15 12:54:38,2014,5,1,1,0,1,1,0,0,1,1,1,0,Diesel,0.08874308874308874,4.5
aj_7738,2019-03-08 12:09:22,2013,7,0,1,0,1,0,1,0,1,1,1,1,Diesel,0.06353206353206353,4.0
aj_7739,2019-03-11 12:49:18,2009,1,1,1,0,1,0,1,0,1,1,0,1,Petrol + CNG,0.1136921136921137,4.0
aj_7740,2019-02-27 15:16:03,2007,5,0,1,0,0,0,0,0,1,1,0,1,Petrol + CNG,0.08068808068808069,3.0
aj_7741,2019-01-17 14:22:57,2009,7,1,1,0,1,1,1,0,1,1,1,1,Petrol,0.10044310044310044,4.0
aj_7742,2019-01-07 11:28:43,2007,7,1,1,0,1,0,1,0,1,1,1,1,Petrol,0.06485306485306486,3.0
